,Referee R0 G0 - Professor,Referee R1 G0 - PhD-Student,Referee R2 G0 - Professor,Referee R3 G0 - PhD-Student,Referee R4 G0 - Professor,Referee R5 G0 - Researcher,Referee R6 G0 - Researcher,Referee R7 G0 - Professor,Referee R8 G0 - Researcher,Referee R9 G0 - Professor,Referee R10 G0 - Researcher,Referee R11 G0 - Researcher,Referee R12 G0 - Professor,Referee R13 G0 - Professor,Referee R14 G0 - PhD-Student,Referee R15 G0 - Professor,Referee R16 G0 - PhD-Student,Referee R17 G0 - Professor,Referee R18 G0 - Researcher,Referee R19 G0 - Researcher,Referee R20 G1 - Researcher,Referee R21 G1 - Researcher,Referee R22 G1 - Researcher,Referee R23 G1 - Professor,Referee R24 G1 - PhD-Student,Referee R25 G1 - PhD-Student,Referee R26 G1 - Researcher,Referee R27 G1 - PhD-Student,Referee R28 G1 - Researcher,Referee R29 G1 - Professor,Referee R30 G1 - Professor,Referee R31 G1 - Professor,Referee R32 G1 - Researcher,Referee R33 G1 - PhD-Student,Referee R34 G1 - Researcher,Referee R35 G1 - PhD-Student,Referee R36 G1 - PhD-Student,Referee R37 G1 - Professor,Referee R38 G1 - Researcher,Referee R39 G1 - Professor,Referee R40 G2 - PhD-Student,Referee R41 G2 - PhD-Student,Referee R42 G2 - Professor,Referee R43 G2 - PhD-Student,Referee R44 G2 - Researcher,Referee R45 G2 - Researcher,Referee R46 G2 - Researcher,Referee R47 G2 - Researcher,Referee R48 G2 - Professor,Referee R49 G2 - PhD-Student,Referee R50 G2 - Professor,Referee R51 G2 - Professor,Referee R52 G2 - Researcher,Referee R53 G2 - Researcher,Referee R54 G2 - Professor,Referee R55 G2 - Researcher,Referee R56 G2 - Professor,Referee R57 G2 - Researcher,Referee R58 G2 - Professor,Referee R59 G2 - Professor,Referee R60 G3 - Professor,Referee R61 G3 - Professor,Referee R62 G3 - Researcher,Referee R63 G3 - Researcher,Referee R64 G3 - Professor,Referee R65 G3 - PhD-Student,Referee R66 G3 - Professor,Referee R67 G3 - Researcher,Referee R68 G3 - Professor,Referee R69 G3 - PhD-Student,Referee R70 G3 - PhD-Student,Referee R71 G3 - PhD-Student,Referee R72 G3 - Researcher,Referee R73 G3 - Professor,Referee R74 G3 - Professor,Referee R75 G3 - PhD-Student,Referee R76 G3 - Professor,Referee R77 G3 - Professor,Referee R78 G3 - Professor,Referee R79 G3 - PhD-Student,Referee R80 G4 - PhD-Student,Referee R81 G4 - PhD-Student,Referee R82 G4 - Researcher,Referee R83 G4 - PhD-Student,Referee R84 G4 - PhD-Student,Referee R85 G4 - Professor,Referee R86 G4 - PhD-Student,Referee R87 G4 - Researcher,Referee R88 G4 - PhD-Student,Referee R89 G4 - Researcher,Referee R90 G4 - PhD-Student,Referee R91 G4 - PhD-Student,Referee R92 G4 - Researcher,Referee R93 G4 - Professor,Referee R94 G4 - Researcher,Referee R95 G4 - Professor,Referee R96 G4 - PhD-Student,Referee R97 G4 - PhD-Student,Referee R98 G4 - PhD-Student,Referee R99 G4 - PhD-Student
Student S221 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S222 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S223 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S224 G4 - Master-Student,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S225 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S226 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S227 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S228 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Student S229 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False
Student S230 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Student S231 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S232 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S233 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Student S234 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S235 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S236 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S237 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Student S238 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Student S239 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S240 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S241 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S242 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S243 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S244 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S245 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S246 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S247 G4 - PhD-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S248 G4 - Master-Student,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False
Student S249 G4 - Undergraduate-Student,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
